age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y,age_normalized
29,9,2,6,0,0,1,1,4,3,585,2,999,0,1,0,-1.10687799460522
51,1,1,0,0,1,0,1,4,3,334,2,999,0,1,0,1.1725073977938036
37,1,0,6,0,0,0,1,4,3,229,7,999,0,1,0,-0.2780105791873932
55,3,1,6,0,1,0,1,4,3,441,3,999,0,1,0,1.586941105502717
38,1,2,1,0,1,0,1,4,4,60,6,999,0,1,0,-0.1744021522601648
59,0,1,6,0,1,0,1,4,4,47,2,999,0,1,0,2.0013748132116302
32,6,2,5,0,1,0,1,4,4,235,3,999,0,1,0,-0.7960527138235349
58,1,1,3,0,0,0,1,4,4,270,3,999,0,1,0,1.897766386284402
32,1,1,2,0,1,0,1,4,4,192,5,999,0,1,0,-0.7960527138235349
54,1,1,3,0,1,1,1,4,4,26,7,999,0,1,0,1.4833326785754886
38,10,1,2,0,1,0,1,4,4,89,3,999,0,1,0,-0.1744021522601648
49,1,1,0,0,1,0,1,4,4,61,7,999,0,1,0,0.965290543939347
43,7,1,3,0,0,0,1,4,4,386,5,999,0,1,0,0.3436399823759768
36,0,2,3,0,1,0,1,4,4,54,4,999,0,1,0,-0.3816190061146215
52,0,1,6,0,1,0,1,4,4,272,3,999,0,1,0,1.276115824721032
43,9,0,5,0,1,0,1,4,4,35,3,999,0,1,0,0.3436399823759768
28,0,0,3,0,0,0,1,4,4,284,8,999,0,1,0,-1.2104864215324482
46,9,2,5,0,0,0,1,4,4,53,2,999,0,1,0,0.654465263157662
42,3,1,6,0,1,0,1,4,4,311,5,999,0,1,0,0.2400315554487485
31,1,1,2,0,0,1,1,4,4,245,2,999,0,1,0,-0.8996611407507632
38,1,1,2,0,0,1,1,4,4,151,3,999,0,1,0,-0.1744021522601648
50,7,1,3,0,1,1,1,4,4,64,6,999,0,1,0,1.0688989708665753
39,7,0,3,0,1,0,1,4,4,205,3,999,0,1,0,-0.0707937253329365
34,9,1,6,0,1,0,1,4,4,250,2,999,0,1,0,-0.5888358599690782
30,4,0,6,0,1,0,1,4,4,66,1,999,0,1,0,-1.0032695676779917
51,9,1,3,0,0,1,1,4,4,137,6,999,0,1,0,1.1725073977938036
43,0,1,3,0,0,0,1,4,4,30,1,999,0,1,0,0.3436399823759768
26,0,0,3,0,0,0,1,4,4,72,1,999,0,1,0,-1.417703275386905
35,0,1,6,0,1,0,1,4,4,284,4,999,0,1,0,-0.4852274330418498
24,2,1,6,0,1,1,1,4,4,126,4,999,0,1,0,-1.6249201292413618
51,1,2,0,0,0,0,1,4,4,120,1,999,0,1,0,1.1725073977938036
31,10,2,0,0,1,0,1,4,4,48,1,999,0,1,0,-0.8996611407507632
45,2,1,6,0,0,0,1,4,4,262,9,999,0,1,0,0.5508568362304336
30,8,0,6,0,1,0,1,4,4,1062,4,999,0,1,0,-1.0032695676779917
46,10,2,2,0,0,0,1,4,4,283,3,999,0,1,0,0.654465263157662
44,0,0,3,0,0,0,1,4,4,295,1,999,0,1,0,0.4472484093032052
26,1,0,6,0,1,1,1,4,4,203,1,999,0,1,0,-1.417703275386905
38,1,1,1,0,0,0,1,4,4,37,1,999,0,1,0,-0.1744021522601648
30,0,1,6,0,0,1,1,4,4,18,1,999,0,1,0,-1.0032695676779917
33,1,0,2,0,1,0,1,4,4,18,1,999,0,1,0,-0.6924442868963065
31,1,0,2,0,0,0,1,4,4,350,7,999,0,1,0,-0.8996611407507632
47,1,0,0,0,0,0,1,4,4,190,1,999,0,1,0,0.7580736900848902
57,5,1,6,0,1,0,1,4,4,54,1,999,0,1,0,1.7941579593571737
30,7,1,3,0,1,0,1,4,4,421,2,999,0,1,0,-1.0032695676779917
40,1,2,2,0,1,0,1,4,4,104,1,999,0,1,0,0.0328147015942918
32,7,1,5,0,1,0,1,4,4,164,3,999,0,1,0,-0.7960527138235349
45,2,1,6,0,0,0,1,4,4,89,5,999,0,1,0,0.5508568362304336
29,9,0,3,0,0,0,1,4,4,112,3,999,0,1,0,-1.10687799460522
37,4,1,6,0,1,0,1,4,4,744,3,999,0,1,0,-0.2780105791873932
45,1,1,6,0,0,0,1,4,4,503,11,999,0,1,0,0.5508568362304336
48,9,1,5,0,1,0,1,4,4,321,2,999,0,1,0,0.8616821170121186
35,0,2,2,0,1,0,1,4,4,24,10,999,0,1,0,-0.4852274330418498
34,0,1,6,0,1,0,1,4,4,102,4,999,0,1,0,-0.5888358599690782
42,9,1,1,0,1,0,1,4,4,261,3,999,0,1,0,0.2400315554487485
32,0,0,3,0,0,0,1,4,4,213,5,999,0,1,0,-0.7960527138235349
38,0,0,6,0,1,0,1,4,4,190,2,999,0,1,0,-0.1744021522601648
30,1,1,1,0,0,0,1,4,4,114,4,999,0,1,0,-1.0032695676779917
54,3,1,0,0,0,0,1,4,4,221,5,999,0,1,0,1.4833326785754886
38,0,0,2,0,1,0,1,4,4,247,5,999,0,1,0,-0.1744021522601648
25,1,0,2,0,0,0,1,4,4,680,2,999,0,1,0,-1.5213117023141334
25,7,0,5,0,0,0,1,4,4,185,4,999,0,1,0,-1.5213117023141334
51,10,2,6,0,1,1,1,4,4,110,2,999,0,1,0,1.1725073977938036
35,1,0,0,0,0,0,1,4,4,172,2,999,0,1,0,-0.4852274330418498
28,0,0,6,0,0,0,1,4,4,156,3,999,0,1,0,-1.2104864215324482
47,7,1,3,0,1,0,1,4,4,347,4,999,0,1,0,0.7580736900848902
35,9,0,5,0,0,0,1,4,4,394,3,999,0,1,0,-0.4852274330418498
51,1,0,2,0,1,0,1,4,4,573,2,999,0,1,0,1.1725073977938036
28,9,0,6,0,0,0,1,4,4,262,2,999,0,1,0,-1.2104864215324482
34,7,1,2,0,0,0,1,4,4,37,3,999,0,1,0,-0.5888358599690782
27,1,1,0,0,0,0,1,4,4,72,3,999,0,1,0,-1.3140948484596766
31,7,1,3,0,1,0,1,4,4,417,3,999,0,1,0,-0.8996611407507632
56,4,1,6,0,0,0,1,4,4,154,4,999,0,1,0,1.690549532429945
31,7,0,1,0,0,0,1,4,4,533,3,999,0,1,0,-0.8996611407507632
41,1,2,0,0,1,0,1,4,4,122,1,999,0,1,0,0.1364231285215202
58,1,1,0,0,1,0,1,4,4,23,3,999,0,1,0,1.897766386284402
38,1,1,1,0,0,1,1,4,4,82,1,999,0,1,0,-0.1744021522601648
47,7,1,3,0,1,1,1,4,4,55,1,999,0,1,0,0.7580736900848902
46,1,1,0,0,0,0,1,4,4,67,1,999,0,1,0,0.654465263157662
56,5,1,3,0,0,0,1,4,4,83,1,999,0,1,0,1.690549532429945
47,7,1,3,0,0,0,1,4,4,311,1,999,0,1,0,0.7580736900848902
33,0,0,3,0,0,1,1,4,4,113,1,999,0,1,0,-0.6924442868963065
55,9,1,5,0,1,0,1,4,4,59,1,999,0,1,0,1.586941105502717
47,7,1,3,0,1,0,1,4,4,551,1,999,0,1,0,0.7580736900848902
56,5,1,3,0,1,0,1,4,4,367,1,999,0,1,0,1.690549532429945
32,1,1,3,0,0,0,1,4,4,220,1,999,0,1,0,-0.7960527138235349
41,1,1,1,0,0,0,1,4,4,15,1,999,0,1,0,0.1364231285215202
52,6,1,5,0,0,1,1,4,4,56,1,999,0,1,0,1.276115824721032
43,1,1,0,0,1,0,1,4,4,173,1,999,0,1,0,0.3436399823759768
29,0,1,3,0,0,1,1,4,4,97,8,999,0,1,0,-1.10687799460522
41,0,2,3,0,1,0,1,4,4,199,1,999,0,1,0,0.1364231285215202
23,1,1,5,0,0,0,1,4,4,94,1,999,0,1,0,-1.72852855616859
51,1,2,6,0,0,0,1,4,4,15,1,999,0,1,0,1.1725073977938036
36,7,0,3,0,0,0,1,4,4,142,1,999,0,1,0,-0.3816190061146215
51,1,2,6,0,0,0,1,4,4,220,1,999,0,1,0,1.1725073977938036
35,9,1,5,0,0,0,1,4,4,417,1,999,0,1,0,-0.4852274330418498
43,1,1,1,0,0,0,1,4,4,192,1,999,0,1,0,0.3436399823759768
32,7,1,3,0,1,0,1,4,4,443,1,999,0,1,0,-0.7960527138235349
41,7,1,2,0,1,0,1,4,4,115,1,999,0,1,0,0.1364231285215202
43,6,1,6,0,1,1,1,4,4,1487,1,999,0,1,0,0.3436399823759768
54,5,0,0,0,0,0,1,4,4,68,1,999,0,1,0,1.4833326785754886
25,0,0,3,0,1,0,1,4,4,54,3,999,0,1,0,-1.5213117023141334
36,0,1,3,0,1,0,1,4,4,159,1,999,0,1,0,-0.3816190061146215
36,0,1,3,0,1,0,1,4,4,335,1,999,0,1,0,-0.3816190061146215
42,0,2,6,0,0,0,1,4,4,104,1,999,0,1,0,0.2400315554487485
35,2,0,5,0,0,0,1,4,4,236,1,999,0,1,0,-0.4852274330418498
50,4,1,6,0,1,0,1,4,4,300,1,999,0,1,0,1.0688989708665753
42,0,2,6,0,1,0,1,4,4,163,1,999,0,1,0,0.2400315554487485
32,0,1,3,0,1,0,1,4,4,156,1,999,0,1,0,-0.7960527138235349
32,0,1,3,0,0,0,1,4,4,103,1,999,0,1,0,-0.7960527138235349
51,7,1,3,0,0,1,1,4,4,269,1,999,0,1,0,1.1725073977938036
39,1,2,2,0,1,0,1,4,4,187,1,999,0,1,0,-0.0707937253329365
38,1,1,2,0,1,0,1,4,4,41,1,999,0,1,0,-0.1744021522601648
39,1,2,2,0,1,0,1,4,4,310,1,999,0,1,0,-0.0707937253329365
41,7,1,2,0,1,0,1,4,4,147,1,999,0,1,0,0.1364231285215202
34,0,0,3,0,0,1,1,4,4,129,1,999,0,1,0,-0.5888358599690782
36,0,1,3,0,1,1,1,4,4,208,1,999,0,1,0,-0.3816190061146215
28,7,0,3,0,0,0,1,4,4,124,1,999,0,1,0,-1.2104864215324482
49,3,2,0,0,0,0,1,4,4,67,1,999,0,1,0,0.965290543939347
31,1,1,2,0,0,0,1,4,4,1218,1,999,0,1,0,-0.8996611407507632
25,3,1,0,0,0,0,1,4,4,362,1,999,0,1,0,-1.5213117023141334
56,1,1,0,0,0,0,1,4,4,36,4,999,0,1,0,1.690549532429945
54,1,2,0,0,0,1,1,4,4,138,1,999,0,1,0,1.4833326785754886
31,0,1,3,0,1,0,1,4,4,132,6,999,0,1,0,-0.8996611407507632
34,1,1,5,0,0,0,1,4,4,1009,1,999,0,1,0,-0.5888358599690782
27,9,1,6,0,1,1,1,4,4,55,10,999,0,1,0,-1.3140948484596766
31,0,1,3,0,1,0,1,4,4,105,1,999,0,1,0,-0.8996611407507632
51,1,2,6,0,1,0,1,4,4,339,2,999,0,1,0,1.1725073977938036
28,0,0,6,0,1,0,1,4,4,355,1,999,0,1,0,-1.2104864215324482
28,4,0,2,0,0,0,1,4,4,466,2,999,0,1,0,-1.2104864215324482
26,1,1,0,0,0,0,1,4,4,94,1,999,0,1,0,-1.417703275386905
25,7,1,3,0,1,0,1,4,4,227,1,999,0,1,0,-1.5213117023141334
39,9,1,5,0,1,1,1,4,4,65,1,999,0,1,0,-0.0707937253329365
28,1,1,2,0,0,0,1,4,4,387,1,999,0,1,0,-1.2104864215324482
33,0,1,6,0,1,0,1,4,4,379,5,999,0,1,0,-0.6924442868963065
39,9,1,5,0,0,0,1,4,4,401,1,999,0,1,0,-0.0707937253329365
55,4,0,0,0,0,0,1,4,4,205,4,999,0,1,0,1.586941105502717
29,4,1,6,0,0,0,1,4,4,332,2,999,0,1,0,-1.10687799460522
51,4,1,6,0,1,1,1,4,4,567,1,999,0,1,0,1.1725073977938036
28,1,1,2,0,1,0,1,4,4,200,1,999,0,1,0,-1.2104864215324482
24,1,0,0,0,0,0,1,4,4,476,1,999,0,1,0,-1.6249201292413618
45,1,2,6,0,1,0,1,4,4,29,2,999,0,1,0,0.5508568362304336
20,7,0,3,0,1,0,1,4,4,290,2,999,0,1,0,-2.039353836950275
34,1,1,2,0,0,0,1,4,4,74,1,999,0,1,0,-0.5888358599690782
25,1,1,2,0,0,0,1,4,4,76,1,999,0,1,0,-1.5213117023141334
29,6,1,5,0,0,0,1,4,4,26,1,999,0,1,0,-1.10687799460522
29,1,1,2,0,1,0,1,4,4,27,1,999,0,1,0,-1.10687799460522
29,6,1,5,0,0,0,1,4,4,632,1,999,0,1,0,-1.10687799460522
32,1,1,1,0,0,0,1,4,4,316,1,999,0,1,0,-0.7960527138235349
32,1,1,1,0,1,1,1,4,4,440,1,999,0,1,0,-0.7960527138235349
32,0,0,6,0,0,0,1,4,4,52,6,999,0,1,0,-0.7960527138235349
38,1,0,6,0,1,0,1,4,4,59,2,999,0,1,0,-0.1744021522601648
29,1,1,6,0,0,0,1,4,4,243,1,999,0,1,0,-1.10687799460522
37,9,0,6,0,0,0,1,4,4,190,3,999,0,1,0,-0.2780105791873932
36,1,1,2,0,0,0,1,4,4,81,2,999,0,1,0,-0.3816190061146215
55,4,0,0,0,1,0,1,4,4,58,3,999,0,1,0,1.586941105502717
29,0,0,3,0,1,0,1,4,4,356,2,999,0,1,0,-1.10687799460522
43,1,1,0,0,1,1,1,4,4,320,3,999,0,1,0,0.3436399823759768
24,7,0,3,0,1,0,1,4,4,221,1,999,0,1,0,-1.6249201292413618
24,7,0,3,0,1,0,1,4,4,453,1,999,0,1,0,-1.6249201292413618
55,1,1,0,0,0,0,1,4,4,345,1,999,0,1,0,1.586941105502717
38,1,1,0,0,0,0,1,4,4,146,3,999,0,1,0,-0.1744021522601648
40,0,1,6,0,0,0,1,4,4,248,29,999,0,1,0,0.0328147015942918
41,7,1,2,0,1,0,1,4,4,324,2,999,0,1,0,0.1364231285215202
29,2,0,5,0,0,0,1,4,4,609,1,999,0,1,0,-1.10687799460522
58,4,1,6,0,0,0,1,4,4,16,9,999,0,1,0,1.897766386284402
28,0,1,6,0,0,0,1,4,4,392,1,999,0,1,0,-1.2104864215324482
57,10,1,2,0,1,0,1,4,4,422,1,999,0,1,0,1.7941579593571737
57,3,1,0,0,0,0,1,4,4,101,1,999,0,1,0,1.7941579593571737
33,7,1,0,0,1,0,1,4,4,577,4,999,0,1,0,-0.6924442868963065
43,1,1,0,0,0,0,1,4,4,319,2,999,0,1,0,0.3436399823759768
38,1,1,5,0,0,0,1,4,4,112,3,999,0,1,0,-0.1744021522601648
56,9,0,6,0,1,0,1,4,4,308,1,999,0,1,0,1.690549532429945
52,7,0,3,0,1,0,1,4,4,43,1,999,0,1,0,1.276115824721032
25,9,1,5,0,1,0,1,4,4,149,2,999,0,1,0,-1.5213117023141334
31,3,1,5,0,1,0,1,4,4,36,1,999,0,1,0,-0.8996611407507632
52,7,0,3,0,1,0,1,4,4,324,1,999,0,1,0,1.276115824721032
36,0,1,3,0,1,0,1,4,4,100,4,999,0,1,0,-0.3816190061146215
32,8,0,6,0,1,0,1,4,4,209,12,999,0,1,0,-0.7960527138235349
26,9,0,3,0,1,0,1,4,4,105,1,999,0,1,0,-1.417703275386905
31,2,2,3,0,1,0,1,4,4,119,3,999,0,1,0,-0.8996611407507632
32,1,2,2,0,0,0,1,4,4,13,11,999,0,1,0,-0.7960527138235349
29,9,2,5,0,1,0,1,4,4,11,19,999,0,1,0,-1.10687799460522
39,4,1,2,0,0,0,1,4,4,255,2,999,0,1,0,-0.0707937253329365
42,4,1,6,0,0,0,1,4,4,50,2,999,0,1,0,0.2400315554487485
50,10,1,3,0,0,0,1,4,4,373,2,999,0,1,0,1.0688989708665753
34,1,1,3,0,0,0,1,4,4,18,6,999,0,1,0,-0.5888358599690782
32,1,0,3,0,1,0,1,4,4,108,2,999,0,1,0,-0.7960527138235349
44,2,1,5,0,0,1,1,4,4,307,14,999,0,1,0,0.4472484093032052
42,5,1,5,0,1,0,1,4,4,142,17,999,0,1,0,0.2400315554487485
48,9,2,6,0,1,0,1,4,4,78,3,999,0,1,0,0.8616821170121186
41,6,1,2,0,1,0,1,4,4,376,7,999,0,1,0,0.1364231285215202
27,4,0,3,0,1,0,1,4,4,155,2,999,0,1,0,-1.3140948484596766
32,9,1,5,0,0,0,1,4,4,188,1,999,0,1,0,-0.7960527138235349
55,1,1,0,0,1,0,1,4,4,326,1,999,0,1,0,1.586941105502717
27,0,0,6,0,0,0,1,4,4,443,7,999,0,1,0,-1.3140948484596766
41,0,1,6,0,1,1,1,4,4,802,3,999,0,1,0,0.1364231285215202
43,1,1,0,0,1,0,1,4,4,64,2,999,0,1,0,0.3436399823759768
54,10,1,3,0,0,0,1,4,4,36,16,999,0,1,0,1.4833326785754886
52,1,2,3,0,0,0,1,4,4,18,5,999,0,1,0,1.276115824721032
55,4,0,0,0,1,0,1,4,4,89,4,999,0,1,0,1.586941105502717
38,1,1,2,0,0,0,1,4,4,359,2,999,0,1,0,-0.1744021522601648
42,1,1,3,0,0,0,1,4,4,257,2,999,0,1,0,0.2400315554487485
56,5,1,0,0,1,0,1,4,4,19,30,999,0,1,0,1.690549532429945
41,7,1,2,0,1,0,1,4,4,404,2,999,0,1,0,0.1364231285215202
31,7,1,3,0,1,1,1,4,4,146,2,999,0,1,0,-0.8996611407507632
29,1,1,6,0,0,0,1,4,4,234,2,999,0,1,0,-1.10687799460522
40,1,1,2,0,0,0,1,4,4,13,14,999,0,1,0,0.0328147015942918
25,7,0,3,0,0,0,1,4,4,297,3,999,0,1,0,-1.5213117023141334
46,2,1,6,0,1,0,1,4,4,156,9,999,0,1,0,0.654465263157662
53,4,2,6,0,1,0,1,4,4,636,12,999,0,1,0,1.3797242516482604
42,0,1,1,0,1,0,1,4,4,300,3,999,0,1,0,0.2400315554487485
24,9,0,5,0,1,0,1,4,4,37,2,999,0,1,0,-1.6249201292413618
44,0,0,3,0,0,0,1,4,4,61,3,999,0,1,0,0.4472484093032052
43,1,1,2,0,0,0,1,4,4,793,3,999,0,1,0,0.3436399823759768
28,9,0,5,0,1,0,1,4,4,1195,2,999,0,1,0,-1.2104864215324482
33,1,1,0,0,1,0,1,4,4,61,23,999,0,1,0,-0.6924442868963065
47,0,1,2,0,1,0,1,4,4,96,3,999,0,1,0,0.7580736900848902
35,0,2,6,0,1,0,1,4,4,399,2,999,0,1,0,-0.4852274330418498
47,2,1,5,0,0,1,1,4,4,140,3,999,0,1,0,0.7580736900848902
25,1,1,2,0,1,0,1,4,4,121,2,999,0,1,0,-1.5213117023141334
26,9,0,5,0,0,0,1,4,4,84,5,999,0,1,0,-1.417703275386905
39,1,1,0,0,1,0,1,4,4,87,4,999,0,1,0,-0.0707937253329365
42,2,1,5,0,0,0,1,4,4,108,2,999,0,1,0,0.2400315554487485
43,4,1,3,0,0,0,1,4,4,48,10,999,0,1,0,0.3436399823759768
29,9,1,5,0,0,0,1,4,4,129,10,999,0,1,0,-1.10687799460522
50,4,1,6,0,0,0,1,4,4,242,2,999,0,1,0,1.0688989708665753
29,1,1,5,0,0,0,1,4,4,230,3,999,0,1,0,-1.10687799460522
45,9,2,5,0,1,0,1,4,4,37,3,999,0,1,0,0.5508568362304336
36,1,1,6,0,1,1,1,4,4,130,6,999,0,1,0,-0.3816190061146215
38,1,1,0,0,1,0,1,4,4,25,41,999,0,1,0,-0.1744021522601648
36,7,1,3,0,1,1,1,4,4,57,2,999,0,1,0,-0.3816190061146215
33,3,1,3,0,1,0,1,4,4,154,2,999,0,1,0,-0.6924442868963065
33,2,1,6,0,1,1,1,4,4,77,2,999,0,1,0,-0.6924442868963065
44,1,1,0,0,0,1,1,4,4,127,1,999,0,1,0,0.4472484093032052
33,1,1,0,0,1,0,1,4,4,313,2,999,0,1,0,-0.6924442868963065
43,4,2,6,0,0,0,1,4,4,114,1,999,0,1,0,0.3436399823759768
39,1,2,2,0,1,0,1,4,4,119,2,999,0,1,0,-0.0707937253329365
36,0,0,6,0,0,0,1,4,4,305,6,999,0,1,0,-0.3816190061146215
31,7,0,3,0,0,0,1,4,4,49,2,999,0,1,0,-0.8996611407507632
49,9,1,5,0,1,0,1,4,4,429,13,999,0,1,0,0.965290543939347
44,1,1,3,0,1,0,1,4,4,51,4,999,0,1,0,0.4472484093032052
51,4,1,3,0,0,0,1,4,4,99,3,999,0,1,0,1.1725073977938036
57,1,2,6,0,1,0,1,4,4,41,8,999,0,1,0,1.7941579593571737
41,1,1,2,0,0,0,1,4,4,378,2,999,0,1,0,0.1364231285215202
49,0,1,1,0,0,0,1,4,4,152,9,999,0,1,0,0.965290543939347
44,9,1,3,0,1,1,1,4,4,491,3,999,0,1,0,0.4472484093032052
57,5,2,5,0,0,0,1,4,4,203,1,999,0,1,0,1.7941579593571737
36,7,1,3,0,0,0,1,4,4,90,3,999,0,1,0,-0.3816190061146215
49,0,1,3,0,1,0,1,4,4,135,3,999,0,1,0,0.965290543939347
36,1,1,3,0,0,0,1,4,4,626,5,999,0,1,0,-0.3816190061146215
51,4,1,6,0,0,0,1,4,4,16,17,999,0,1,0,1.1725073977938036
45,0,1,3,0,0,0,1,4,4,125,8,999,0,1,0,0.5508568362304336
30,2,1,3,0,1,0,1,4,4,120,8,999,0,1,0,-1.0032695676779917
46,0,1,2,0,1,0,1,4,4,16,14,999,0,1,0,0.654465263157662
43,1,0,2,0,1,0,1,4,4,354,21,999,0,1,0,0.3436399823759768
23,1,0,2,0,1,0,1,4,4,507,2,999,0,1,0,-1.72852855616859
50,9,1,5,0,1,0,1,4,4,18,20,999,0,1,0,1.0688989708665753
41,0,0,3,0,1,0,1,4,4,90,4,999,0,1,0,0.1364231285215202
26,0,0,3,0,0,0,1,4,4,140,2,999,0,1,0,-1.417703275386905
47,1,1,1,0,1,0,1,4,4,15,8,999,0,1,0,0.7580736900848902
52,1,1,0,0,0,0,1,4,4,23,7,999,0,1,0,1.276115824721032
33,6,1,6,0,0,0,1,4,4,113,2,999,0,1,0,-0.6924442868963065
28,0,0,6,0,1,0,1,4,4,249,5,999,0,1,0,-1.2104864215324482
28,1,1,6,0,0,0,1,4,4,445,3,999,0,1,0,-1.2104864215324482
42,1,1,6,0,0,0,1,4,4,82,3,999,0,1,0,0.2400315554487485
54,4,1,1,0,0,0,1,4,4,255,3,999,0,1,0,1.4833326785754886
35,0,1,3,0,1,0,1,4,4,55,2,999,0,1,0,-0.4852274330418498
60,0,1,6,0,0,0,1,4,4,521,11,999,0,1,0,2.104983240138859
47,7,1,3,0,1,1,1,4,4,161,2,999,0,1,0,0.7580736900848902
60,5,1,3,0,1,0,1,4,4,340,3,999,0,1,0,2.104983240138859
29,4,0,6,0,1,0,1,4,4,40,3,999,0,1,0,-1.10687799460522
49,9,1,3,0,0,0,1,4,4,156,3,999,0,1,0,0.965290543939347
56,5,1,0,0,0,0,1,4,4,375,2,999,0,1,0,1.690549532429945
33,0,1,3,0,0,0,1,4,4,43,4,999,0,1,0,-0.6924442868963065
28,8,0,3,0,1,1,1,4,4,604,6,999,0,1,0,-1.2104864215324482
34,0,1,3,0,0,0,1,4,2,29,11,999,0,1,0,-0.5888358599690782
36,1,1,2,0,1,0,1,4,2,102,13,999,0,1,0,-0.3816190061146215
39,4,0,6,0,1,0,1,4,2,160,6,999,0,1,0,-0.0707937253329365
40,0,0,6,0,0,0,1,4,2,136,2,999,0,1,0,0.0328147015942918
56,2,1,6,0,1,1,1,4,2,82,1,999,0,1,0,1.690549532429945
33,0,0,5,0,0,0,1,4,2,122,1,999,0,1,0,-0.6924442868963065
40,0,1,2,0,0,0,1,4,2,185,1,999,0,1,0,0.0328147015942918
58,2,1,0,0,0,0,1,4,2,147,1,999,0,1,0,1.897766386284402
40,1,2,2,0,0,0,1,4,2,575,1,999,0,1,0,0.0328147015942918
32,1,1,1,0,1,0,1,4,2,39,2,999,0,1,0,-0.7960527138235349
37,9,0,3,0,0,0,1,4,2,675,5,999,0,1,0,-0.2780105791873932
46,0,0,6,0,1,0,1,4,2,172,3,999,0,1,0,0.654465263157662
49,7,1,3,0,0,0,1,4,2,97,1,999,0,1,0,0.965290543939347
26,0,0,6,0,0,0,1,4,2,394,1,999,0,1,0,-1.417703275386905
31,9,0,5,0,0,1,1,4,2,127,1,999,0,1,0,-0.8996611407507632
36,8,0,2,0,1,0,1,4,2,176,1,999,0,1,0,-0.3816190061146215
32,9,1,6,0,0,0,1,4,2,37,1,999,0,1,0,-0.7960527138235349
34,1,1,2,0,1,0,1,4,2,266,4,999,0,1,0,-0.5888358599690782
59,5,1,2,0,0,0,1,4,2,297,1,999,0,1,0,2.0013748132116302
47,4,2,6,0,0,0,1,4,2,593,1,999,0,1,0,0.7580736900848902
46,1,1,0,0,0,0,1,4,2,446,1,999,0,1,0,0.654465263157662
41,6,1,3,0,0,0,1,4,2,340,1,999,0,1,0,0.1364231285215202
42,1,1,1,0,1,0,1,4,2,108,4,999,0,1,0,0.2400315554487485
39,0,1,5,0,1,0,1,4,2,638,1,999,0,1,0,-0.0707937253329365
46,1,2,1,0,1,0,1,4,2,45,9,999,0,1,0,0.654465263157662
27,0,1,6,0,1,0,1,4,2,240,6,999,0,1,0,-1.3140948484596766
49,1,1,2,0,0,0,1,4,2,70,1,999,0,1,0,0.965290543939347
50,9,1,5,0,0,0,1,4,2,64,1,999,0,1,0,1.0688989708665753
49,7,1,3,0,0,0,1,4,2,139,1,999,0,1,0,0.965290543939347
39,9,0,5,0,0,0,1,4,2,820,1,999,0,1,0,-0.0707937253329365
47,0,2,3,0,0,0,1,4,2,149,1,999,0,1,0,0.7580736900848902
30,1,1,2,0,0,0,1,4,2,348,3,999,0,1,0,-1.0032695676779917
35,1,1,6,0,0,0,1,4,2,71,1,999,0,1,0,-0.4852274330418498
40,0,1,5,0,0,0,1,4,2,168,1,999,0,1,0,0.0328147015942918
56,1,1,0,0,0,0,1,4,2,573,1,999,0,1,0,1.690549532429945
40,4,2,6,0,1,0,1,4,2,209,1,999,0,1,0,0.0328147015942918
30,0,1,6,0,0,0,1,4,2,446,1,999,0,1,0,-1.0032695676779917
33,6,0,6,0,0,0,1,4,2,111,1,999,0,1,0,-0.6924442868963065
35,1,1,1,0,0,0,1,4,2,34,31,999,0,1,0,-0.4852274330418498
58,6,2,5,0,0,0,1,4,2,197,1,999,0,1,0,1.897766386284402
46,1,1,1,0,0,0,1,4,2,144,10,999,0,1,0,0.654465263157662
53,7,1,3,0,1,0,1,4,2,75,1,999,0,1,0,1.3797242516482604
58,6,2,5,0,1,0,1,4,2,430,1,999,0,1,0,1.897766386284402
49,3,0,3,0,0,0,1,4,2,32,1,999,0,1,0,0.965290543939347
43,7,1,3,0,1,0,1,4,2,268,1,999,0,1,0,0.3436399823759768
34,7,2,2,0,0,0,1,4,2,73,2,999,0,1,0,-0.5888358599690782
41,1,1,2,0,0,0,1,4,2,203,2,999,0,1,0,0.1364231285215202
47,0,1,5,0,0,0,1,4,2,252,1,999,0,1,0,0.7580736900848902
42,10,1,3,0,1,1,1,4,2,188,5,999,0,1,0,0.2400315554487485
49,7,1,3,0,0,0,1,4,2,395,1,999,0,1,0,0.965290543939347
54,5,2,0,0,0,0,1,4,2,170,1,999,0,1,0,1.4833326785754886
41,7,2,2,0,0,0,1,4,2,147,1,999,0,1,0,0.1364231285215202
36,0,1,6,0,1,0,1,4,2,127,1,999,0,1,0,-0.3816190061146215
51,9,1,5,0,1,0,1,4,2,22,1,999,0,1,0,1.1725073977938036
41,10,1,5,0,1,0,1,4,2,109,1,999,0,1,0,0.1364231285215202
42,9,1,3,0,0,0,1,4,2,677,1,999,0,1,0,0.2400315554487485
52,4,2,6,0,0,0,1,4,2,167,1,999,0,1,0,1.276115824721032
29,0,1,6,0,0,1,1,4,2,105,1,999,0,1,0,-1.10687799460522
46,7,1,2,0,0,0,1,4,2,57,1,999,0,1,0,0.654465263157662
42,9,0,3,0,0,0,1,4,2,220,1,999,0,1,0,0.2400315554487485
35,6,1,0,0,0,0,1,4,2,140,1,999,0,1,0,-0.4852274330418498
48,0,0,6,0,1,0,1,4,2,1082,1,999,0,1,0,0.8616821170121186
